57.8451	44.7318
60.9082	49.1108
65.4804	56.5176
69.2188	62.9998
72.0675	67.8115
75.2838	74.0921
77.623	78.6445
48.1138	42.8213
59.4557	46.0372
65.695	59.9345
67.9417	62.9774
70.2782	66.0895
73.4762	70.0328
75.4889	73.6924
47.3485	46.0454
55.3868	51.6704
62.1464	54.8335
66.1775	61.243
68.9001	65.952
70.7006	68.5387
72.1199	71.0664
46.7902	40.0139
50.2796	43.8763
54.9612	48.4076
60.8005	56.5577
63.5996	61.0033
64.9436	62.9372
68.7406	70.0123
38.356	60.1016
42.8623	70.1899
45.1813	72.4957
47.9604	75.8624
51.6356	77.8942
56.8812	80.4336
63.0077	81.6159
34.5121	51.069
39.6104	60.1374
47.7051	68.3268
55.3868	72.4848
65.1584	75.7612
70.0138	77.1614
72.7472	79.8362
47.6541	42.2039
57.4699	54.7585
65.5877	66.0984
66.606	68.0127
68.368	70.0551
69.431	71.5421
72.0151	75.5014
48.165	36.3966
57.3093	46.7103
65.9631	57.2978
70.5423	62.6972
71.7004	64.0174
74.2019	69.9042
74.9241	70.7474
56.2399	42.9286
62.0387	53.6489
63.9762	58.3761
65.4268	61.3626
66.6595	63.2641
67.5148	67.1064
72.2769	71.5424
57.4699	27.6872
64.7824	39.1924
68.6874	46.7083
70.5951	52.2149
73.1642	60.5738
75.2324	65.6624
77.6734	72.6098
51.688	37.2624
57.6843	48.1096
61.7157	57.1988
65.9095	67.6264
66.2311	70.9331
68.581	77.9427
62.5771	76.5756
45.4312	46.1316
49.6058	56.8283
52.6857	63.1347
54.8549	67.3815
57.9523	73.2067
59.0258	74.7133
61.285	77.6921
