25.409000	30.254984
31.727000	33.044761
42.182000	39.967833
46.182000	47.799824
58.000000	54.889800
62.545000	63.420571
69.182000	68.760652
26.318000	29.996965
35.136000	41.860622
47.227000	51.300913
55.455000	54.954358
56.727000	57.968658
63.955000	62.442611
69.091000	65.414955
26.364000	29.141769
34.682000	37.041139
43.500000	46.311866
50.318000	53.521497
58.045000	58.767635
65.091000	62.477665
65.364000	65.088456
33.500000	36.041439
36.182000	40.483605
44.000000	46.463112
54.818000	55.604298
59.818000	60.521358
68.500000	62.911212
71.727000	69.002230
27.429000	18.681609
44.429000	31.797917
41.048000	38.270131
38.238000	49.235313
52.905000	56.980403
65.762000	63.879184
63.143000	67.479869
19.476000	20.445665
33.238000	27.950452
49.381000	42.517478
52.095000	53.469508
65.571000	60.477528
48.952000	64.738288
70.810000	67.344072
21.952000	21.436168
31.619000	31.153431
54.048000	48.433726
40.095000	52.733898
58.143000	56.283283
59.143000	59.172743
63.095000	66.149151
16.714000	22.011653
27.524000	32.107455
38.762000	44.529030
56.143000	53.849462
51.667000	57.304688
67.333000	62.317587
65.476000	64.102576
24.682000	28.887046
34.500000	40.396139
41.818000	45.440098
47.909000	49.838042
53.455000	53.578267
56.909000	56.706034
65.364000	64.617840
19.000000	23.744442
32.727000	33.072994
44.864000	41.823565
48.545000	49.174449
54.545000	54.920308
62.364000	62.417857
68.000000	68.771137
20.318000	18.084019
33.500000	24.123314
40.682000	30.482283
56.318000	51.913332
57.727000	58.487194
67.182000	65.734195
57.000000	70.560331
22.091000	16.235770
31.000000	22.772155
44.727000	33.349541
48.864000	46.028529
58.227000	61.183371
59.227000	64.937833
64.455000	68.872185
10.800000	22.107937
26.067000	32.265900
38.600000	38.814951
44.200000	44.723224
54.333000	54.029126
68.200000	64.214478
74.467000	68.458434
11.267000	16.465465
41.867000	37.537203
55.600000	54.019313
60.600000	59.192048
70.133000	65.367851
77.467000	70.099331
75.200000	71.977283
14.867000	22.678862
29.800000	34.350991
38.000000	39.890375
47.067000	49.322124
58.133000	56.252610
67.733000	64.324617
72.733000	68.113353
15.533000	18.924101
24.800000	25.497089
34.667000	32.324613
41.533000	44.794968
49.933000	54.095304
65.200000	60.287025
68.333000	68.482119
6.625000	12.016253
16.750000	16.268659
32.813000	31.689751
50.875000	46.147599
52.438000	50.020636
50.188000	58.636302
66.625000	68.217682
8.813000	16.734225
30.625000	27.426500
41.500000	43.361851
46.125000	47.774999
62.250000	59.907367
67.938000	65.832132
71.250000	68.752898
23.000000	23.085879
31.263000	29.069800
39.895000	40.640168
47.421000	50.084997
58.368000	56.921571
61.579000	64.755922
68.316000	66.898785
26.474000	20.144627
40.211000	34.908708
47.316000	47.837367
60.579000	56.805159
71.737000	62.420439
64.474000	68.009069
64.053000	70.942484
9.188000	18.593495
17.313000	24.957907
32.000000	31.605489
34.375000	38.045134
45.000000	48.998229
54.625000	56.775399
71.125000	63.737040
22.579000	14.123287
45.842000	37.206408
62.105000	50.357133
59.947000	58.910319
65.895000	64.001719
61.842000	70.019669
71.895000	71.312560
21.263000	26.905451
33.421000	31.292027
41.263000	39.697702
45.000000	46.999454
51.158000	52.899620
72.895000	65.444926
71.368000	70.563865
14.813000	14.017979
30.188000	21.028540
43.625000	36.706749
58.063000	49.823720
54.438000	58.474941
54.813000	66.784290
75.375000	69.894500
