1	0.278
2	0.2928
3	0.2988
4	0.3123
5	0.3351
6	0.3169
7	0.2928
8	0.2882
9	0.283
10	0.308
11	0.3105
12	0.3255
13	0.3425
14	0.333
15	0.3111
16	0.3109
17	0.324
18	0.326
19	0.3184
20	0.3065
21	0.2738
22	0.3057
23	0.33
24	0.3107
25	0.3044
26	0.2912
27	0.2586
28	0.1835
29	0.222
30	0.2095
31	0.2405
32	0.234
33	0.1895
34	0.1838
35	0.1819
36	0.1727
37	0.1629
38	0.1539
39	0.1722
40	0.1819
41	0.2011
42	0.2193
43	0.2531
44	0.2963
45	0.2953
46	0.3294
47	0.3196
48	0.2808
49	0.2677
50	0.2761
