1	0.278
2	0.3085
3	0.3051
4	0.3266
5	0.3592
6	0.2976
7	0.2674
8	0.2832
9	0.2776
10	0.3344
11	0.3132
12	0.3414
13	0.3603
14	0.3231
15	0.288
16	0.3106
17	0.3378
18	0.3281
19	0.3104
20	0.294
21	0.2392
22	0.3394
23	0.3555
24	0.2903
25	0.2977
26	0.2773
27	0.2243
28	0.1043
29	0.2626
30	0.1963
31	0.2731
32	0.2272
33	0.1425
34	0.1778
35	0.1799
36	0.163
37	0.1526
38	0.1444
39	0.1914
40	0.1921
41	0.2213
42	0.2386
43	0.2887
44	0.3419
45	0.2942
46	0.3654
47	0.3094
48	0.2399
49	0.2538
50	0.2849
